rank,r1_quota,r1_institute,r1_course,r1_remarks,r2_quota,r2_institute,r2_course,r2_remarks,r3_quota,r3_institute,r3_course,r3_alloted_category,r3_candidate_category,r3_option_no,r3_remarks
1805,2038,All India,"Vardhman Mahavir Medical College, , New Delhi",M.D. (PSYCHIATRY),Reported,-,-,-,-,-,-,-,-,-,-
1806,2040,All India,"Dr.V.M.Govt.Med ical College,Solapur, Maharasthtra",M.D. (GENERAL MEDICINE),Not Reported,All India,"Government Medical College, Nagpur",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1807,2041,-,-,-,-,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR",M.D. (GENERAL MEDICINE),Not Reported,All India,"Tirunelve li Medical College, TIRUNE LVELI MEDICA L COLLEG E, HIGHGR OUND, TIRUNE LVELI- 11, Tamil Nadu, 627011",M.D. (GENERA L MEDICIN E),Open,General,5
1808,2042,All India,"Regional Institute of Medical Sciences, Imphal",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,All India,"MANDY A INSTITU TE OF MEDICA L SCIENC ES,MAN DYA INSTITU TE OF MEDICA L SCIENC ES MANDY A, Karnatak a, 571401",M.D. (GENERA L MEDICIN E),Open,General,25
1809,2043,All India,Maulana Azad Medical College,M.S. (OPHTHALMOL OGY),Reported,-,-,-,-,-,-,-,-,-,-
1810,2044,All India,GOA MEDICAL COLLEGE,M.D. (PAEDIATRICS),Not Reported,All India,"Sawai Man Singh Medical College, JAIPUR",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1811,2045,All India,"Mahatma Gandhi Memorial Medical College, Indore",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-
1812,2046,-,-,-,-,All India,"S.V. Medical College, Tirupathi",M.D. (GENERAL MEDICINE),Reported,All India,"Sri Venkates wara Institute of Medical Sciences (SVIMS), A State Universit y estd. by Govt. of A.P.,Sri Venkates wara Institute of Medical Sciences , SVIMS, Alipiri Road, Tirupati, Andhra Pradesh, 517507",M.D. (GENERA L MEDICIN E),Open,General,3
1813,2047,All India,"Government Medical College, Miraj",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-
1814,2048,All India,Bangalore Medical College and Research Institute,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-
1815,2049,All India,"Dr Ram Manohar Lohia Institute of Medical Sciences, Lucknow",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,-,-,-,-
1816,2050,All India,"K.A.P.Viswanath am Government Medical College, Tiruchirapalli",M.D. (GENERAL MEDICINE),Seat Surrende red,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1817,2052,All India,GOVERNMENT VELLORE MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,All India,"Tirunelve li Medical College, TIRUNE LVELI MEDICA L COLLEG E, HIGHGR OUND, TIRUNE LVELI- 11, Tamil Nadu, 627011",M.D. (GENERA L MEDICIN E),Open,OBC,1
1818,2053,DNB Quota,"Bhabha Atomic Research Centre and Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,All India,"Government Medical College, Nagpur",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1819,2054,DNB Quota,Lakeshore Hospital and Res.,(NBEMS) RADIO- DIAGNOSIS,Not Reported,All India,"GOVT MEDICAL COLLEGE, ANANTAPURAM U",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-
1820,2055,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.S. (GENERAL SURGERY),Not Reported,-,-,-,-,-,-,-,-,-,-
1821,2056,DNB Quota,"Jupiter Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,DNB Quota,"Narayana Hrudayalaya Hospital, (NH- Narayana Health City, Bangalore)",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
1822,2057,All India,"Government Medical College Hospital, Omandurar",M.D. (GENERAL MEDICINE),Reported,All India,"Government Mohan Kumaramangala m Medical College, Salem",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1823,2059,DNB Quota,"Ruby Hall Clinic,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,-,-,-,-,-,-,-,-,-,-
1824,2061,All India,"Sarojini Naidu Medical College, AGRA",M.D. (GENERAL MEDICINE),Reported,All India,Moti Lal Nehru Medical College,M.D. (GENERAL MEDICINE),Reported,All India,"Lala Lajpat Rai Memorial Medical College, MEERUT ,Lala Lajpat Rai Memorial Medical College, MEERUT , Uttar Pradesh, 250004",M.D. (GENERA L MEDICIN E),Open,General,14
1825,2063,DNB Quota,"Apollo Hospital International,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,-,-,-,-,-,-,-,-,-,-
1826,2064,-,-,-,-,DNB Quota,"Apollo Hospital International,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
1827,2066,Banaras Hindu Universit y,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (PAEDIATRICS),Reported,All India,"PATNA MEDICAL COLLEGE, PATNA",M.D. (GENERAL MEDICINE),Reported,All India,"Seth Gordhan das Sunderd as Medical College, MUMBAI ,Seth Gordhan das Sunderd as Medical College, Acharya Donde Marg Parel MUMBAI , Maharas htra, 400012",M.D. (PAEDIAT RICS),Open,General,33
1828,2067,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",M.D. (RADIO- DIAGNOSIS),Not Reported,All India,Baba Raghav Das Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,All India,"Moti Lal Nehru Medical College, Moti Lal Nehru Medical College, Uttar Pradesh, 211001",M.D. (RADIO- DIAGNOS IS),OBC,OBC,19
1829,2068,All India,MADRAS MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
1830,2069,-,-,-,-,All India,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Seat Surrende red,-,-,-,-,-,-
1831,2070,All India,"MEDICAL COLLEGE, KOLKATA",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1832,2071,All India,STANLEY MEDICAL COLLEGE,M.D. (PAEDIATRICS),Seat Surrende red,-,-,-,-,-,-,-,-,-,-
1833,2073,All India,Bangalore Medical College and Research Institute,M.D. (PAEDIATRICS),Reported,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1834,2074,All India,GOA MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,All India,GANDHI MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,-,-,-,-,-,-
1835,2076,All India,Kakatiya Medical College,M.D. (PAEDIATRICS),Reported,All India,Osmania Medical Collge,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1836,2077,DNB Quota,"Jehangir Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,DNB Quota,"Dr. B. Nanavati Hospital, Vivekanand Rd",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
1837,2079,Banaras Hindu Universit y,"INSTITUTE OF MEDICAL SCIENCES, BANARAS HINDU UNIVERSITY",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-
1838,2080,IP Universit y Quota,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPU R, NEW DELHI","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,-,-,-,-,-,-,-,-,-,-
1839,2081,DNB Quota,"Kovai Medical Centre,",(NBEMS) GENERAL MEDICINE,Not Reported,-,-,-,-,-,-,-,-,-,-
1840,2082,All India,"Sawai Man Singh Medical College, JAIPUR",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-
1841,2083,-,-,-,-,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (GENERAL MEDICINE),Reported,All India,"Rangara ya Medical College, Rangara ya Medical College Beside SP Office , Pithapur am Road, Kakinada , Andhra Pradesh, 533003",M.D. (GENERA L MEDICIN E),Open,General,11
1842,2084,All India,"Government Medical College, Nagpur",M.D. (PAEDIATRICS),Not Reported,All India,"Seth Gordhandas Sunderdas Medical College, MUMBAI",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1843,2085,All India,"Pt. Jawahar Lal Nehru Memorial Medical College, RAIPUR",M.D. (RADIO- DIAGNOSIS),Not Reported,All India,"Gulbarga Institute Of Medical Sciences, Kalaburagi",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-
1844,2086,All India,"ESIC Medical College, Hyderbad","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,-,-,-,-,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (RADIO- DIAGNOS IS),OBC,OBC,10
1845,2087,All India,NIL RATAN SIRCAR MEDICAL COLLEGE,M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,-,-,-,-,-,-
1846,2088,Manage ment/Pai d Seats Quota,KALINGA INSTITUTE OF MEDICAL SCIENCES,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
1847,2089,DNB Quota,"Polakulath Narayanan Renai Medicity Multi Super Specialty Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,DNB Quota,"Manipal Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
1848,2090,All India,"Mahatma Gandhi Memorial Medical College, Indore",M.D. (PAEDIATRICS),Reported,All India,KING GEORGES MEDICAL UNIVERSITY,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1849,2091,All India,MYSORE MEDICAL COLLEGE AND RESEARCH INSTITUTE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Seat Surrende red,-,-,-,-,-,-,-,-,-,-
1850,2093,All India,"Grant Medical College, Maharashtra",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,All India,"Seth Gordhan das Sunderd as Medical College, MUMBAI ,Seth Gordhan das Sunderd as Medical College, Acharya Donde Marg Parel MUMBAI , Maharas htra, 400012",M.D. (Obst. and Gynae)/M S (Obstetric s and Gynaecolo gy),Open,General,15
1851,2094,All India,MADRAS MEDICAL COLLEGE,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-
1852,2095,All India,GANDHI MEDICAL COLLEGE,M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-,-,-,-,-
1853,2097,All India,"Regional Institute of Medical Sciences, Imphal","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,-,-,-,-,All India,"North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences , Shillong, North Eastern Indira Gandhi Regional Institute of Health & Medical Sciences , Shillong, Meghala ya, 793018",M.D. (GENERA L MEDICIN E),Open,General,65
1854,2098,All India,RAJIV GANDHI INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Not Reported,All India,"Government Medical College, Nizamabad, Telangana State",M.D. (GENERAL MEDICINE),Reported,All India,"Kakatiya Medical College, Kakatiya Medical College, Telangan a, 506007",M.D. (GENERA L MEDICIN E),Open,General,4
1855,2099,-,-,-,-,All India,"Silchar Medical College, Silchar",M.D. (RADIO- DIAGNOSIS),Reported,All India,"Assam Medical College, Assam Medical College, Assam, 786002",M.D. (RADIO- DIAGNOS IS),Open,General,68
1856,2100,All India,"HASSAN INSTITUTE OF MEDICAL SCIENCES, HASSAN",M.D. (GENERAL MEDICINE),Not Reported,All India,COIMBATORE MEDICAL COLLEGE,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1857,2101,All India,Lady Hardinge Medical College,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
1858,2102,All India,Andhra Medical College,M.D. (PAEDIATRICS),Not Reported,All India,Osmania Medical Collge,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1859,2103,All India,MADURAI MEDICAL COLLEGE,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-
1860,2104,All India,"GOVERNMENT THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",M.D. (GENERAL MEDICINE),Not Reported,All India,"THANJAVUR MEDICAL COLLEGE, THANJAVUR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1861,2105,All India,"Maharaja Krushna Chandra Gajapati Medical College , Brahmapur",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1862,2106,All India,Maulana Azad Medical College,M.D. (RADIO- DIAGNOSIS),Not Reported,All India,Maulana Azad Medical College,M.D. (RADIO- DIAGNOSIS),Not Reported,All India,"Maulana Azad Medical College, Maulana Azad Medical College, Delhi (NCT), 110002",M.D. (RADIO- DIAGNOS IS),ST,ST,2
1863,2107,DNB Quota,"Kerala Institute of Medical Sciences,",(NBEMS) GENERAL MEDICINE,Not Reported,All India,"Sri Venkateswara Institute of Medical Sciences (SVIMS), A State University estd. by Govt. of A.P.",M.D. (GENERAL MEDICINE),Not Reported,All India,"S.V. Medical College, Tirupathi ,S.V. Medical College, Tirupathi, Andhra Pradesh, 517507",M.D. (GENERA L MEDICIN E),Open,OBC,23
1864,2108,All India,Government Medical College Srinagar,M.D. (RADIO- DIAGNOSIS),Not Reported,All India,SHYAM SHAH MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Not Reported,All India,"Mahatma Gandhi Memorial Medical College, Indore,M ahatma Gandhi Memorial Medical College, Indore, Madhya Pradesh, 452001",M.D. (RADIO- DIAGNOS IS),EWS,EWS,54
1865,2109,All India,"Sarojini Naidu Medical College, AGRA",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1866,2110,All India,SHYAM SHAH MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,All India,"Government Medical College, Jalgaon",M.D. (RADIO- DIAGNOSIS),Reported,All India,"Dr. Rajendra Prasad Governm ent Medical College, Tanda,Dr . Rajendra Prasad Governm ent Medical College, Tanda, Himachal Pradesh, 176002",M.D. (RADIO- DIAGNOS IS),Open,General,51
1867,2111,All India,Baba Raghav Das Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1868,2112,All India,"JAWAHAR LAL NEHRU MEDICAL COLLEGE, AJMER",M.D. (GENERAL MEDICINE),Reported,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1869,2114,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (Tuberculosis and Respiratory diseases)/Pulmo nary Medicine /M.D. (Respiratory Medicine),Seat Surrende red,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (PAEDIATRICS),Not Reported,-,-,-,-,-,-
1870,2115,All India,Rajiv Gandhi Institute of Medical Sciences Srikakulam,M.D. (GENERAL MEDICINE),Not Reported,All India,"INDIRA GANDHI MEDICAL COLLEGE AND RESEARCH INSTITUTE, PUDUCHERRY",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1871,2116,All India,"Grant Medical College, Maharashtra","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,All India,"Mahatma Gandhi Memorial Medical College, Indore",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-
1872,2118,All India,"MEDICAL COLLEGE, KOLKATA",M.S. (GENERAL SURGERY),Not Reported,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,M.D. (GENERAL MEDICINE),Reported,All India,"North Bengal Medical College, North Bengal Medical College, West Bengal, 734012",M.D. (GENERA L MEDICIN E),Open,General,7
1873,2119,All India,"Government Medical College, Jalgaon",M.D. (GENERAL MEDICINE),Not Reported,All India,"DR. SHANKARRAO CHAVAN GOVERNMENT MEDICAL COLLEGE, NANDED",M.D. (GENERAL MEDICINE),Not Reported,All India,"GOA MEDICA L COLLEG E,Bambo lim, Goa, Goa, 403202",M.D. (GENERA L MEDICIN E),Open,General,6
1874,2120,All India,"Sardar Patel Medical College, Bikaner",M.D. (GENERAL MEDICINE),Reported,All India,"Ravindra Nath Tagore Medical College, Udaipur",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1875,2122,All India,"GOVERNMENT VILLUPURAM MEDICAL COLLEGE, VILLUPURAM",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,All India,"GOA MEDICA L COLLEG E,Bambo lim, Goa, Goa, 403202",M.D. (GENERA L MEDICIN E),Open,General,24
1876,2124,DNB Quota,Dr. B L Kapur Memorial Hospital,(NBEMS) RADIO- DIAGNOSIS,Reported,All India,"Government Medical College, Latur",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-
1877,2125,All India,"Mahatma Gandhi Memorial Medical College, Indore",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1878,2126,DNB Quota,"Holy Spirit Hospital,",(NBEMS) RADIO- DIAGNOSIS,Not Reported,All India,"Dr.V.M.Govt.Med ical College,Solapur, Maharasthtra",M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-
1879,2127,All India,Lady Hardinge Medical College,M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-,-,-,-,-
1880,2128,IP Universit y Quota,"Vardhman Mahavir Medical College, , New Delhi",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-,-,-,-,-
1881,2129,All India,Government Medical College Kozhikode,M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-,-,-,-,-
1882,2130,All India,GAJRA RAJA MEDICAL COLLEGE GWALIOR,M.D. (GENERAL MEDICINE),Not Reported,DNB Quota,"Dr. Baba Saheb Ambedkar Hospital,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
1883,2131,All India,"Srirama Chandra Bhanja Medical College, CUTTACK",M.S. (ORTHOPAEDIC S),Reported,-,-,-,-,-,-,-,-,-,-
1884,2132,All India,"Government Medical College, Latur",M.D. (GENERAL MEDICINE),Not Reported,DNB Quota,"Deenanath Mangeshkar Hospital and Research Centre.,",(NBEMS) GENERAL MEDICINE,Reported,-,-,-,-,-,-
1885,2134,All India,Bangalore Medical College and Research Institute,M.S. (GENERAL SURGERY),Not Reported,All India,Osmania Medical Collge,M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
1886,2135,All India,Andhra Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Seat Surrende red,All India,Osmania Medical Collge,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,All India,"MADRA S MEDICA L COLLEG E,EVR PERIYA R SALAI, CHENNA I-03, Tamil Nadu, 600003","M.D. (DERM.,V ENE. and LEPROSY )/ (DERMAT OLOGY)/( SKIN and VENEREA L DISEASE S)/(VENE REOLOG Y)",Open,OBC,2
1887,2136,All India,SHIMOGA INSTITUTE OF MEDICAL SCIENCES,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,All India,"Grant Medical College, Maharashtra","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Not Reported,-,-,-,-,-,-
1888,2137,DNB Quota,"Shri Balaji Action Medical Institute,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,All India,"Silchar Medical College, Silchar,Si lchar Medical College, Silchar, Assam, 788014",M.D. (RADIO- DIAGNOS IS),Open,General,38
1889,2139,Delhi Universit y Quota,Maulana Azad Medical College,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-
1890,2140,All India,MANDYA INSTITUTE OF MEDICAL SCIENCES,M.D. (GENERAL MEDICINE),Not Reported,All India,"Karnataka Institute of Medical Sciences, Hubballi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1891,2142,All India,Bangalore Medical College and Research Institute,M.D. (RADIO- DIAGNOSIS),Reported,-,-,-,-,-,-,-,-,-,-
1892,2143,All India,"Grant Medical College, Maharashtra",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
1893,2144,All India,"Government Medical College, Surat",M.S. (GENERAL SURGERY),Reported,All India,"B.J.Government Medical College, Pune",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-
1894,2145,All India,"GOVT. MEDICAL COLLEGE, THIRUVANANT HAPURAM",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Not Reported,-,-,-,-,-,-,-,-,-,-
1895,2146,All India,KING GEORGES MEDICAL UNIVERSITY,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),Reported,-,-,-,-,-,-,-,-,-,-
1896,2147,All India,"ESIC Medical College, Hyderbad",M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-
1897,2148,-,-,-,-,All India,"ESI-POST GRADUATE INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, BASAIDARAPU R, NEW DELHI","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,-,-,-,-,-,-
1898,2149,-,-,-,-,-,-,-,-,All India,"Governm ent Medical College, Latur,Go vernment Medical College, Old Railway station Near Marwadi Rajastha ni High- School Latur, Maharas htra, 413512",M.D. (RADIO- DIAGNOS IS),EWS,EWS,13
1899,2150,All India,Osmania Medical Collge,M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-,-,-,-,-
1900,2152,-,-,-,-,DNB Quota,"Apollo Hospital International,",(NBEMS) RADIO- DIAGNOSIS,Reported,DNB Quota,"Kiran Multi Super Specialit y Hospital and Researc h Center, ,Kiran Multi Super Specialit y Hospital Centre, Near Sumul Dairy, Vastadev di Road, Surat, Gujarat, 395004",(NBEMS) RADIO- DIAGNOS IS,Open,EWS,4
1901,2153,All India,"Govt. Medical College, Baroda",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1902,2154,All India,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (PAEDIATRICS),Not Reported,All India,"NETAJI SUBHASH CHANDRA BOSE MEDICAL COLLEGE, JABALPUR",M.D. (GENERAL MEDICINE),Not Reported,All India,"GAJRA RAJA MEDICA L COLLEG E GWALIO R,GAJR A RAJA MEDICA L COLLEG E GWALIO R, Madhya Pradesh, 474009",M.D. (GENERA L MEDICIN E),Open,General,60
1903,2155,All India,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (PAEDIATRICS),Not Reported,All India,"Srirama Chandra Bhanja Medical College, CUTTACK",M.D. (PAEDIATRICS),Reported,All India,"VSS INSTITU TE OF MEDICA L SCIENC ES AND RESEAR CH,BUR LA,VSS INSTITU TE OF MEDICA L SCIENC ES AND RESEAR CH,BUR LA, Odisha, 768017",M.D. (GENERA L MEDICIN E),Open,EWS,14
1904,2156,-,-,-,-,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-
1905,2158,All India,University College of Medical Sciences,M.D. (PAEDIATRICS),Reported,All India,"Vardhman Mahavir Medical College, , New Delhi",M.D. (PAEDIATRICS),Reported,-,-,-,-,-,-
1906,2159,All India,Rajiv Gandhi Institute of Medical Sciences Srikakulam,M.D. (GENERAL MEDICINE),Not Reported,-,-,-,-,-,-,-,-,-,-
1907,2160,All India,Indira Gandhi Medical College Shimla,M.D. (RADIO- DIAGNOSIS),Not Reported,All India,M. P. SHAH GOVERNMENT MEDICAL COLLEGE,M.D. (RADIO- DIAGNOSIS),Not Reported,-,-,-,-,-,-
1908,2161,-,-,-,-,All India,"Grant Medical College, Maharashtra",M.S. (ORTHOPAEDIC S),Not Reported,-,-,-,-,-,-
1909,2162,Aligarh Muslim Universit y,"JAWAHARLAL NEHRU MEDICAL COLLEGE, ALIGARH MUSLIM UNIVERSITY STATE UTTAR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1910,2163,All India,"PGIMER, DR. RML Hospital",M.S. (GENERAL SURGERY),Reported,-,-,-,-,-,-,-,-,-,-
1911,2164,Delhi Universit y Quota,Lady Hardinge Medical College,M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-,-,-,-,-
1912,2165,All India,VIJANAGARA INSTITUTE OF MEDICAL SCIENCES BALLARI,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Reported,All India,"Karnataka Institute of Medical Sciences, Hubballi",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
1913,2166,All India,GUNTUR MEDICAL COLLEGE,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOG Y)/(SKIN and VENEREAL DISEASES)/(VE NEREOLOGY)",Seat Surrende red,-,-,-,-,-,-,-,-,-,-
1914,2167,DNB Quota,"Max Super Specialty Hospital, (A unit of Balaji Medical and Diagnostic Research Centre)",(NBEMS) RADIO- DIAGNOSIS,Reported,DNB Quota,"Holy Family Hospital,",(NBEMS) RADIO- DIAGNOSIS,Reported,-,-,-,-,-,-
1915,2168,All India,"Sardar Patel Medical College, Bikaner",M.D. (GENERAL MEDICINE),Not Reported,All India,"Dr. Sampurnanand Medical College (SNMC), JODHPUR",M.D. (GENERAL MEDICINE),Reported,-,-,-,-,-,-
